float_num,lon,lat,depth,fluo,chla,t_chla,peri,but,hex,zea,fuco,allo,chlb,date,diff_date,lovbio,dist
6901496,7.91689666666667,43.358885,5.350000143051145,0.0255500003695488,0.1019,0.1019,0.0063,0.0079,0.0233,0.0143,0.005,8e-4,0.01,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,9.842857088361471,0.028157142922282184,0.1471,0.1471,0.0095,0.0127,0.0318,0.0181,0.0067,0.0013,0.0186,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,20.149999618530252,0.057617858052253695,0.1839,0.1839,0.0115,0.0136,0.0361,0.0214,0.0068,0.0014,0.0278,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,29.3999996185303,0.200385004281998,0.3672,0.3672,0.0238,0.0569,0.0809,0.0234,0.0241,0.0028,0.0372,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,40,1.16174292564392,0.8804,0.8804,0.0428,0.1631,0.2973,0.0835,0.0741,0.01,0.0783,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,49.7999992370605,1.87610006332397,0.9159,0.9159,0.0446,0.2142,0.2396,0.0588,0.1346,0.0058,0.0913,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,59.9000015258789,0.7810999751091,0.6668,0.6668,0.0262,0.0989,0.2138,0.0116,0.1009,0.0029,0.1001,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,78.9000015258789,0.220095008611679,0.1282,0.1282,-9,0.0289,0.0246,0.0017,0.0263,-9,0.0239,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,150.899993896484,0.00401500007137656,0.0155,0.0155,-9,0.002,0.0013,-9,0.0063,-9,0.0016,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,199.699996948242,0.00243333331309259,0.0069,0.0069,-9,4e-4,-9,-9,0.0032,-9,-9,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,5.350000143051145,0.0255500003695488,0.1019,0.1019,0.0063,0.0079,0.0233,0.0143,0.005,8e-4,0.01,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,9.842857088361471,0.028157142922282184,0.1471,0.1471,0.0095,0.0127,0.0318,0.0181,0.0067,0.0013,0.0186,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,20.149999618530252,0.057617858052253695,0.1839,0.1839,0.0115,0.0136,0.0361,0.0214,0.0068,0.0014,0.0278,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,29.3999996185303,0.200385004281998,0.3672,0.3672,0.0238,0.0569,0.0809,0.0234,0.0241,0.0028,0.0372,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,40,1.16174292564392,0.8804,0.8804,0.0428,0.1631,0.2973,0.0835,0.0741,0.01,0.0783,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,49.7999992370605,1.87610006332397,0.9159,0.9159,0.0446,0.2142,0.2396,0.0588,0.1346,0.0058,0.0913,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,59.9000015258789,0.7810999751091,0.6668,0.6668,0.0262,0.0989,0.2138,0.0116,0.1009,0.0029,0.1001,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,78.9000015258789,0.220095008611679,0.1282,0.1282,-9,0.0289,0.0246,0.0017,0.0263,-9,0.0239,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,150.899993896484,0.00401500007137656,0.0155,0.0155,-9,0.002,0.0013,-9,0.0063,-9,0.0016,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901496,7.91689666666667,43.358885,199.699996948242,0.00243333331309259,0.0069,0.0069,-9,4e-4,-9,-9,0.0032,-9,-9,2013-07-16T00:00:00Z,-1,lovbio064b,1617.93520660688
6901649,5.97444666666667,40.7144083333333,9.318461528191204,0.025437692610117107,0.0714,0.0754,0.0026,0.0069,0.0212,0.0157,0.0046,0,NA,2014-07-16T00:00:00Z,-1,lovbio067c,5235.702421783041
6901649,5.97444666666667,40.7144083333333,49.75666681925455,0.118833570430676,0.1737,0.2265,0.0106,0.0197,0.0603,0.0503,0.0112,0.001,NA,2014-07-16T00:00:00Z,-1,lovbio067c,5235.702421783041
6901649,5.97444666666667,40.7144083333333,70.81499862670896,0.31666791439056396,0.4044,0.4753,0.0151,0.0529,0.1468,0.0394,0.0558,0.0042,NA,2014-07-16T00:00:00Z,-1,lovbio067c,5235.702421783041
6901649,5.97444666666667,40.7144083333333,99.1733322143553,0.16243310769399033,0.134,0.1505,0.0042,0.0493,0.0497,0.0048,0.016,0,NA,2014-07-16T00:00:00Z,-1,lovbio067c,5235.702421783041
6901648,4.63967666666667,42.0226783333333,9.860000133514415,0.13407992571592298,0.0877,0.0877,0.0035,0.007,0.0214,0.0209,0.0071,0,NA,2014-07-07T00:00:00Z,0,lovbio068d,129223.7679777422
6901648,4.63967666666667,42.0226783333333,30.1200008392334,0.124410063028336,0.2136,0.2354,0.006,0.0289,0.0683,0.0489,0.015,0.0012,NA,2014-07-07T00:00:00Z,0,lovbio068d,129223.7679777422
6901648,4.63967666666667,42.0226783333333,55.0200004577637,1.12215662002563,1.2769,1.2769,0.0254,0.1999,0.7603,0.0758,0.0846,0.0087,NA,2014-07-07T00:00:00Z,0,lovbio068d,129223.7679777422
6901648,4.63967666666667,42.0226783333333,100.019996643066,0.0675104036927223,0.0413,0.0413,0.002,0.0105,0.0104,5e-4,0.0118,0,NA,2014-07-07T00:00:00Z,0,lovbio068d,129223.7679777422
6901656,164.463983333333,-19.21347,9.839999834696457,0.04263944551348687,0.1878,0.2401,0.0046,0.0017,0.0193,0.0904,0.0037,0,0.0028,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,16.6200008392334,0.0573809109628201,0.1425,0.1884,0.0035,0.0016,0.0159,0.0737,0.0031,0,0.0023,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,25.4200000762939,0.0494633316993713,0.0774,0.112,0.0023,0.0018,0.0139,0.0414,0.0019,0,0.0018,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,35.7200012207031,0.0496289990842342,0.0868,0.1503,0.0036,0.0053,0.0271,0.0556,0.0029,0,0.0041,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,53.8999996185303,0.06745000183582306,0.1953,0.3092,0.0063,0.0453,0.105,0.0427,0.01,6e-4,0.0262,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,71.4199981689453,0.295811802148819,0.2335,0.3676,0.0078,0.053,0.1259,0.0502,0.0121,6e-4,0.0326,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,88.7200012207031,0.257923632860184,0.2266,0.3562,0.0069,0.0624,0.1142,0.0417,0.0114,0.0019,0.0247,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901656,164.463983333333,-19.21347,107.120002746582,0.186729997396469,0.1289,0.2075,0.003,0.0418,0.0596,0.021,0.0079,0.0012,0.014,2015-03-03T00:00:00Z,-2,lovbio075b,12568.829498763127
6901658,-170.703893333333,-18.2573483333333,25.2399997711182,0.0998733341693878,0.0132,0.0221,7e-4,0.0011,0.0051,0.0243,7e-4,0,0.0012,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,44.939998626709,0.121835999190807,0.0232,0.0358,0.0016,0.0024,0.0079,0.0353,0.0016,0,0.0023,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,55.0400009155273,0.171394005417824,0.0228,0.0356,0.0012,0.0027,0.0082,0.0351,0.0016,0,0.002,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,64.6399993896484,0.237849995493889,0.0262,0.0398,0.0017,0.0032,0.0097,0.0332,0.0017,0,0.0027,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,75.09000015258785,0.3011414259672165,0.0331,0.0508,0.0021,0.005,0.0139,0.0348,0.0021,0,0.0032,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,101.440002441406,0.109275452792645,0.0503,0.0965,0.0031,0.0103,0.0228,0.0414,0.0025,0,0.0101,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,126.440002441406,0.0712581872940063,0.1079,0.2282,0.0047,0.0374,0.0584,0.0483,0.0043,0,0.0979,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901658,-170.703893333333,-18.2573483333333,202.240005493164,-0.00795200001448393,0.0835,0.1642,0.0017,0.0344,0.0458,0.0223,0.0031,0,0.0212,2015-03-21T00:00:00Z,0,lovbio077b,172594.68207126288
6901660,-165.77339,-18.4710533333333,7.100000063578286,0.0143999997526407,0.0194,0.0297,0.0014,0.0017,0.0076,0.0261,9e-4,0,0.0018,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,42.9699993133545,0.0222171423956752,0.0282,0.0477,0.0016,0.0027,0.0093,0.0435,0.0016,0,0.0022,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,61.2200012207031,0.0288599990308285,0.0342,0.0559,0.0018,0.0036,0.0121,0.0431,0.0023,0,0.0023,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,92.4199981689453,0.0697680041193962,0.0563,0.1012,0.003,0.0105,0.0249,0.0401,0.0033,0,0.0063,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,119.720001220703,0.335132300853729,0.0848,0.1995,0.0033,0.0236,0.0449,0.0467,0.0029,0,0.0895,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,149.720001220703,0.166560009121895,0.0921,0.1844,0.0018,0.0347,0.0483,0.0263,0.0037,0,0.0409,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,178.320007324219,0.0864000022411346,0.0595,0.1001,9e-4,0.0229,0.031,0.0072,0.002,0,0.0077,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901660,-165.77339,-18.4710533333333,200.820007324219,0.0491563640534878,0.0352,0.0569,5e-4,0.0116,0.023,0.0026,7e-4,0,0,2015-03-29T00:00:00Z,-1,lovbio079b,2351.8276729147524
6901765,24.8273116666667,34.1817933333333,9.75,0.06154846772551539,0.0575,0.0575,0.0015,0.004,0.0184,0.0141,0.003,5e-4,0.0025,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,29.92000007629395,0.0371517688035965,0.0518,0.0518,0.0013,0.0041,0.0187,0.0147,0.0022,0,0.0031,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,49.1199989318848,0.0610332936048508,0.078,0.0805,0.0028,0.0066,0.0292,0.0191,0.0033,3e-4,0.0063,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,79.8199996948242,0.229861527681351,0.2901,0.4683,0.0075,0.0512,0.1315,0.1318,0.0209,0.0036,0.1243,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,99.8199996948242,0.437563180923462,0.3438,0.4711,0.0063,0.1103,0.1356,0.0543,0.0219,0.0036,0.0628,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,109.720001220703,0.448731333017349,0.247,0.3346,0.0048,0.0863,0.0874,0.0337,0.016,0.003,0.0462,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,149.919998168945,0.0108544807881117,0.0149,0.0149,0,0.0047,0.006,3e-4,0.0021,0,0.0013,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901765,24.8273116666667,34.1817933333333,199.95999908447249,0.00890623987652363,0.0184,0.0198,0,0.0084,0.0043,6e-4,0.0037,0,0.0017,2015-05-23T00:00:00Z,-1,lovbio084d,3509.758339578103
6901768,18.5246066666667,38.3007416666667,4.90000009536743,0.0438000001013279,0.0951,0.0955,0.0023,0.0084,0.0335,0.014,0.0033,7e-4,0.0043,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,9.033333460489906,0.0438000001013279,0.1002,0.1002,0.0025,0.0089,0.0354,0.0146,0.0034,7e-4,0.0048,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,49.7400016784668,0.182208001613617,0.1755,0.1801,0.0074,0.0227,0.0663,0.0306,0.0066,8e-4,0.0143,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,61.0400009155273,0.415370017290115,0.2516,0.2651,0.0086,0.0279,0.1043,0.0519,0.0088,8e-4,0.0199,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,71.0400009155273,0.298407793045044,0.3632,0.4268,0.0089,0.0411,0.164,0.0892,0.0117,0.0015,0.0447,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,103.139999389648,0.115559004247189,0.1178,0.1279,0.0044,0.0314,0.0501,0.0044,0.0068,0.0021,0.0119,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901768,18.5246066666667,38.3007416666667,202.039993286133,0,0.0042,0.0042,0,4e-4,0.0011,0,0.0014,0,0,2015-05-19T00:00:00Z,-3,lovbio088d,13838.604541217801
6901769,10.8383783333333,39.2186216666667,9.820000012715656,0.014547857300688817,0.076,0.076,0.0019,0.0083,0.0222,0.0114,0.0032,0.0032,0.0033,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,30.07000064849855,0.0378788895905018,0.092,0.0937,0.0063,0.0087,0.0233,0.0154,0.0037,9e-4,0.0129,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,60.17333348592123,0.3008816639582317,0.4685,0.4995,0.0146,0.0643,0.2415,0.0478,0.0194,0.0113,0.0346,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,70.0699996948242,0.5489751994609835,0.4044,0.5016,0.007,0.105,0.1876,0.0517,0.0356,0.0022,0.0502,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,79.77000045776364,0.329595014452934,0.2011,0.2133,0.0045,0.0452,0.1276,0.0054,0.0225,0,0.008,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,99.5199966430664,0.0803000032901764,0.073,0.0761,0,0.022,0.0448,0,0.0066,0,0.0041,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901769,10.8383783333333,39.2186216666667,149.6699981689455,-0.00365000008605421,0.0044,0.0044,0,9e-4,0.0022,0,0.0012,0,0,2015-05-31T00:00:00Z,-1,lovbio089d,6751.517982444105
6901771,20.0963883333333,36.6890733333333,9.573333422342937,0.013165713908771654,0.0652,0.0652,0.0028,0.0068,0.0207,0.0065,0.0037,0,0.0038,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,39.5200004577637,0.0416159983724356,0.1253,0.1345,0.005,0.014,0.0503,0.0257,0.0065,5e-4,0.0154,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,69.9200007120768,0.4475340048472087,0.3904,0.5443,0.006,0.0733,0.2496,0.0958,0.015,0.0022,0.099,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,80.0699996948242,0.38967999815940846,0.3045,0.437,0.0054,0.0698,0.1811,0.0599,0.0126,0.0025,0.0493,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,99.67000198364255,0.259404018521309,0.1664,0.213,0.0043,0.0377,0.091,0.017,0.0079,0.0021,0.021,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,150.120002746582,0.003534545423462985,0.1121,0.1263,0.0033,0.0467,0.0475,0.0045,0.0081,4e-4,0.0072,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901771,20.0963883333333,36.6890733333333,200.069999694824,-0.002559230662882325,0.0058,0.0058,0,0.0019,0.0017,0,0.0012,0,0,2015-05-27T00:00:00Z,-1,lovbio091d,2266.088633285552
6901773,28.42475,33.5631816666667,9.629999876022335,0.010950000025332,0.0401,0.0401,0.001,0.0026,0.01,0.011,0.0013,9e-4,0.0016,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,50.0599994659424,0.0202118745073676,0.0375,0.0388,0.0016,0.0031,0.011,0.0131,0.0019,0,0.0036,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,79.67000198364255,0.0554799996316433,0.0728,0.0774,0.0031,0.0066,0.0263,0.0184,0.004,6e-4,0.007,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,109.819999694824,0.246972277760506,0.1979,0.2609,0.0047,0.032,0.1063,0.0541,0.0118,0.0021,0.0547,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,120.2700004577635,0.297607719898224,0.1872,0.3058,0.0039,0.0696,0.0889,0.0545,0.0085,0.0012,0.0336,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,130.319999694824,0.2640166729688645,0.1975,0.292,0.0036,0.0807,0.0934,0.0302,0.0102,0.0016,0.0166,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6901773,28.42475,33.5631816666667,150.01999664306652,0.179336674511433,0.1321,0.194,0.0027,0.0601,0.0509,0.0174,0.0067,4e-4,0.0168,2015-05-22T00:00:00Z,-5114,lovbio093d,3899.182591068945
6902734,72.3039166666667,-48.771565,19.7199993133545,0.626399993896484,1.0129,1.0304,0.0284,0.0588,0.076,0.0027,0.4114,0.011,0.0269,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,29.7199993133545,0.626399993896484,1.0278,1.0463,0.033,0.0624,0.0771,0.0027,0.4097,0.011,0.0281,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,40.01000022888185,0.6392520070075985,1.0172,1.0401,0.0291,0.061,0.0771,0.0026,0.4132,0.011,0.0278,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,99.64999771118156,0.1925999969244,0.6933,0.7034,0.0042,0.0363,0.0509,0.0024,0.2903,0.0075,0.0218,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,150.019999186198,0.06664000203212103,0.1459,0.1459,0,0.0073,0.0113,8e-4,0.0642,0.0014,0.0058,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,199.699996948242,0.00539999990724027,0.1004,0.1004,0,0.0039,0.007,0,0.0452,6e-4,0.004,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,250,-0.0108000002801418,0.0141,0.0141,0,0.0011,0.0013,0,0.0074,0,0,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902734,72.3039166666667,-48.771565,500.5,-0.00359999993816018,0.0015,0.0015,0,0,6e-4,0,8e-4,0,0,2016-10-17T00:00:00Z,-1,lovbio098c,2009.3754359055238
6902735,66.97718,-52.421255,6.453333298365274,0.352800011634827,0.2754,0.2838,0.0058,0.0253,0.0654,0.0018,0.0698,0.0023,0.0392,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,20.0599998474121,0.352800011634827,0.271,0.2801,0.006,0.0247,0.0644,0.0019,0.0691,0.0023,0.0382,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,29.81999931335446,0.352800011634827,0.2706,0.2808,0.0055,0.0257,0.065,0.0018,0.0702,0.0025,0.038,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,39.974999427795396,0.352800011634827,0.2777,0.2861,0.0058,0.0257,0.0644,0.0017,0.0728,0.0023,0.0393,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,49.82499980926515,0.352800011634827,0.2686,0.2751,0.0045,0.0255,0.0615,0.0015,0.0699,0.0025,0.0392,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,75.58000030517577,0.3470400094985964,0.205,0.2085,0.0031,0.0194,0.0433,0.0011,0.053900000000000003,0.002,0.0285,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,99.91999969482421,0.2613200068473816,0.213,0.2166,0.0028,0.0204,0.0453,0.0012,0.0561,0.0019,0.0298,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,124.8,0.2668538331985472,0.2188,0.2228,0.0032,0.0209,0.0457,0.0012,0.0583,0.0022,0.0299,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,149.9799987792968,0.287919992208481,0.2103,0.2139,0.0026,0.0202,0.0442,0.0011,0.0556,0.0022,0.0282,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,200.150001525879,0.10207499936223025,0.0325,0.0325,0,0.0034,0.0057,4e-4,0.0101,3e-4,0.0044,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902735,66.97718,-52.421255,252.100006103516,-0.00359999993816018,0.0056,0.0056,0,6e-4,0.001,0,0.002,2e-4,0,2016-10-20T00:00:00Z,-1,lovbio100c,8953.45683724913
6902736,72.02287,-50.6296683333333,9.161428689956661,0.9484714354787557,1.5301,1.6405,0.0116,0.0205,0.0408,0.0013,0.6746,0.0032,0.0124,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,19.166666666666668,1.1028000116348267,1.6097,1.6968,0.0085,0.02,0.041,0.001,0.6955,0.0033,0.013,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,40.03999938964844,1.0097280383110052,1.5835,1.6543,0.0076,0.0198,0.0396,0.001,0.6885,0.0034,0.0129,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,50.04999923706055,0.9496400058269505,1.607,1.7113,0.0083,0.0211,0.0402,0.0014,0.7292,0.0036,0.0144,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,75.0000025431315,0.799613356590271,1.5708,1.6713,0.0089,0.0206,0.0395,0.0011,0.7128,0.0032,0.0118,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,99.69999694824212,0.7256159782409666,1.618,1.7097,0.0084,0.0213,0.0396,0,0.7109,0.0031,0.0144,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,150.3399993896484,0.531408005952835,0.6559,0.6735,0,0.01,0.0157,0,0.299,0,0.0064,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902736,72.02287,-50.6296683333333,199.7400024414062,0.3251677095890046,0.0688,0.0703,0,0.0029,0.0021,0,0.0333,0,0.0018,2016-10-18T00:00:00Z,6,lovbio101c,2293.1829813115983
6902737,72.0717783333333,-50.6306533333333,6.719999969005585,1.4443962574005138,1.291,1.4435,0.0153,0.0246,0.0487,0.0028,0.6725,0.0047,0.0119,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,21.71000003814695,1.414438605308535,1.3405,1.5001,0.017,0.0242,0.0567,0.0025,0.6793,0.0048,0.0142,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,49.546666463216134,1.3105712334315,1.5764,1.6899,0.0133,0.0238,0.0518,0.0012,0.7648,0.0039,0.0153,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,74.73500061035155,0.5761110335588457,1.3182,1.3828,0.008,0.0226,0.0433,0.0013,0.598,0.0029,0.0126,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,99.93666585286448,0.4782633682092032,1.136,1.1857,0.0098,0.0214,0.0384,0.0012,0.5211,0.0029,0.0122,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,149.8000061035158,0.27694473862648017,0.7402,0.7575,0,0.0168,0.0272,0.001,0.3311,0.0024,0.009,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,199.7000007629395,0.07391250226646663,0.0762,0.0762,0,0.0033,0.0031,0,0.0364,0,0.0027,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,252.399993896484,0.0292000006884336,0.0142,0.0142,0,0.001,9e-4,0,0.0078,0,0,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902737,72.0717783333333,-50.6306533333333,302.100006103516,0.0182499997317791,0.0076,0.0076,0,7e-4,5e-4,0,0.0046,0,0,2016-10-19T00:00:00Z,-1,lovbio103c,993.459750242439
6902738,72.2748116666667,-48.7829383333333,6.52727274461226,0.682550013065338,1.0053,1.0247,0.0313,0.0595,0.0755,0.0026,0.4093,0.011,0.0303,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,19.973333358764634,0.682550013065338,1.0129,1.0304,0.0284,0.0588,0.076,0.0027,0.4114,0.011,0.0269,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,30.340000152587898,0.682550013065338,1.0278,1.0463,0.033,0.0624,0.0771,0.0027,0.4097,0.011,0.0281,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
