serialnumber,cruise_number,day,month,year,latitude,longitude,ctd,depth,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,tchla,pico_chla,nano_chla,micro_chla,wdp,micro,nano,pico,date,monthabb,season,ze,z_ze
377,23,27,6,2003,43.367,7.902,1,5,0.005,0.008,0.006,0.002,0.017,0.013,0.002,0.02,0.005,0.083,0.083,0.0292,0.0335,0.0203,0.08441,0.16538324843028077,0.5145124985191327,0.39864944911740313,2003-06-27,Jun,Summer,64.76028015438396,0.08
378,23,27,6,2003,43.368,7.902,2,11,0.002,0.006,0.005,0.001,0.012,0.007,0.002,0.017,0.003,0.065,0.065,0.0249,0.0262,0.0139,0.06654,0.14487526299969944,0.508566275924256,0.41689209498046287,2003-06-27,Jun,Summer,64.76028015438396,0.17
379,23,27,6,2003,43.368,7.902,2,11,0.002,0.006,0.005,0.001,0.011,0.006,0.002,0.016,0.002,0.058,0.058,0.0213,0.0233,0.0133,0.06322000000000001,0.15248339133185698,0.5113888010123377,0.40398608035431816,2003-06-27,Jun,Summer,64.76028015438396,0.17
380,23,27,6,2003,43.368,7.902,2,11,0.002,0.006,0.005,0.001,0.011,0.006,0.001,0.017,0.003,0.059,0.059,0.0236,0.0223,0.0132,0.06062000000000001,0.15902342461233915,0.4541405476740349,0.4576047509072913,2003-06-27,Jun,Summer,64.76028015438396,0.17
390,23,29,6,2003,43.368,7.902,9,408,0.003,0.005,0.003,0.001,0.012,0.005,0.001,0.019,0.003,0.064,0.064,0.0273,0.0248,0.0119,0.061540000000000004,0.12089697757556062,0.45531361715957097,0.4998375040623984,2003-06-29,Jun,Summer,67.44909525457223,6.05
391,23,29,6,2003,43.368,7.902,9,150,0.013,0.005,0.003,0.001,0.018,0.014,0,0.026,0.004,0.097,0.097,0.0348,0.0324,0.0297,0.08392000000000001,0.1982840800762631,0.38465204957102,0.5007149666348902,2003-06-29,Jun,Summer,67.44909525457223,2.22
392,23,29,6,2003,43.368,7.902,9,120,0.002,0.006,0.003,0.001,0.011,0.005,0.001,0.014,0.003,0.059,0.059,0.0229,0.0254,0.0107,0.05297,0.12308854068340569,0.5197281480083066,0.43817255050028314,2003-06-29,Jun,Summer,67.44909525457223,1.78
393,23,29,6,2003,43.368,7.902,9,99,0,0.024,0.028,0.002,0.031,0.003,0.001,0.001,0.011,0.104,0.104,0.0125,0.0504,0.0411,0.11678,0.3740366501113205,0.651567049152252,0.07792430210652508,2003-06-29,Jun,Summer,67.44909525457223,1.47
394,23,29,6,2003,43.368,7.902,9,99,0,0.024,0.028,0,0.031,0.003,0.001,0.001,0.011,0.104,0.104,0.0125,0.0504,0.0411,0.11678,0.3740366501113205,0.651567049152252,0.07792430210652508,2003-06-29,Jun,Summer,67.44909525457223,1.47
396,23,29,6,2003,43.368,7.902,9,71,0,0.05,0.044,0.004,0.057,0.006,0.001,0.004,0.033,0.196,0.196,0.0381,0.0937,0.0642,0.21709,0.3161822285687963,0.6535077617577962,0.13270993597125616,2003-06-29,Jun,Summer,67.44909525457223,1.05
397,23,29,6,2003,43.368,7.902,9,60,0.014,0.094,0.068,0.008,0.142,0.014,0.004,0.021,0.082,0.446,0.446,0.1041,0.2226,0.1193,0.4813700000000001,0.24712798886511414,0.6845046429981094,0.1834140058582795,2003-06-29,Jun,Summer,67.44909525457223,0.89
398,23,29,6,2003,43.368,7.902,9,40,0.026,0.116,0.049,0.006,0.24,0.03,0.004,0.033,0.049,0.589,0.589,0.0863,0.3855,0.1172,0.5903200000000001,0.1700094863802683,0.8468627185255454,0.14168586529340016,2003-06-29,Jun,Summer,67.44909525457223,0.59
399,23,29,6,2003,43.368,7.902,9,21,0.012,0.022,0.011,0.003,0.035,0.018,0.001,0.008,0.014,0.152,0.152,0.0301,0.0755,0.0464,0.11638000000000001,0.2423096752019247,0.6881766626568139,0.18680185598900154,2003-06-29,Jun,Summer,67.44909525457223,0.31
400,23,29,6,2003,43.368,7.902,9,10,0.004,0.012,0.007,0.002,0.021,0.011,0.001,0.014,0.007,0.102,0.102,0.0295,0.0486,0.0239,0.08113000000000001,0.17995809195118945,0.600887464563047,0.32010353753235543,2003-06-29,Jun,Summer,67.44909525457223,0.15
401,23,29,6,2003,43.368,7.902,9,5,0.003,0.006,0.003,0.001,0.022,0.013,0.001,0.024,0.004,0.089,0.089,0.0344,0.0428,0.0118,0.082,0.09073170731707317,0.5382926829268292,0.47560975609756095,2003-06-29,Jun,Summer,67.44909525457223,0.07
402,23,29,6,2003,43.368,7.902,10,10,0.001,0.004,0.002,0,0.01,0.003,0.001,0.013,0.004,0.054,0.054,0.0241,0.0232,0.0067,0.046509999999999996,0.08686304020640724,0.5155880455815954,0.4814018490647172,2003-06-29,Jun,Summer,67.44909525457223,0.15
403,23,29,6,2003,43.368,7.902,10,10,0.001,0.005,0.003,0.001,0.012,0.004,0.001,0.014,0.004,0.06,0.06,0.0245,0.0268,0.0086,0.05284,0.10598031794095382,0.5302800908402725,0.45230885692657075,2003-06-29,Jun,Summer,67.44909525457223,0.15
404,23,29,6,2003,43.368,7.902,10,5,0.014,0.005,0.003,0.001,0.018,0.015,0.001,0.023,0.003,0.097,0.097,0.0307,0.034,0.0323,0.08442,0.2080075811419095,0.43923240938166314,0.43591565979625685,2003-06-29,Jun,Summer,67.44909525457223,0.07
405,23,29,6,2003,43.368,7.902,10,5,0.014,0.005,0.003,0.001,0.02,0.018,0.001,0.025,0.004,0.1,0.1,0.0331,0.0359,0.031,0.09037,0.1943122717716056,0.4437313267677326,0.4482682306075025,2003-06-29,Jun,Summer,67.44909525457223,0.07
406,24,13,7,2003,43.373,7.907,-9,5,0.005,0.004,0.003,0.001,0.011,0.012,0,0.015,0.003,0.06,0.06,0.0224,0.0217,0.0159,0.0504,0.18412698412698414,0.410515873015873,0.49047619047619045,2003-07-13,Jul,Summer,64.69434620550379,0.08
407,24,13,7,2003,43.373,7.907,-9,5,0.005,0.003,0.003,0.001,0.011,0.01,0,0.015,0.003,0.059,0.059,0.0223,0.021,0.0158,0.04938000000000001,0.18793033616848925,0.39833940866747664,0.5006075334143377,2003-07-13,Jul,Summer,64.69434620550379,0.08
408,24,13,7,2003,43.373,7.907,-9,5,0.005,0.004,0.003,0.001,0.012,0.012,0,0.015,0.003,0.06,0.06,0.0218,0.0228,0.0154,0.05152000000000001,0.18012422360248445,0.43090062111801236,0.47981366459627317,2003-07-13,Jul,Summer,64.69434620550379,0.08
409,24,13,7,2003,43.363,7.901,-9,5,0.012,0.005,0.004,0.001,0.022,0.022,0.001,0.018,0.004,0.107,0.107,0.0289,0.0448,0.0334,0.08176,0.2113502935420744,0.5273972602739726,0.3661937377690802,2003-07-13,Jul,Summer,64.69434620550379,0.08
410,24,13,7,2003,43.363,7.901,-9,5,0.012,0.004,0.003,0.001,0.021,0.02,0.001,0.017,0.005,0.102,0.102,0.0289,0.0421,0.031,0.07724,0.20352149145520457,0.5255049197307095,0.3770067322630761,2003-07-13,Jul,Summer,64.69434620550379,0.08
411,24,13,7,2003,43.373,7.895,-9,5,0.005,0.004,0.003,0.001,0.013,0.011,0.001,0.016,0.003,0.064,0.064,0.0231,0.0254,0.0155,0.05895,0.15742154368108566,0.4836301950805767,0.4449533502968617,2003-07-13,Jul,Summer,64.69434620550379,0.08
412,24,13,7,2003,43.373,7.895,-9,5,0.005,0.004,0.003,0.001,0.012,0.01,0.001,0.016,0.002,0.066,0.066,0.0235,0.0257,0.0168,0.05714,0.1624081204060203,0.47252362618130905,0.44697234861743085,2003-07-13,Jul,Summer,64.69434620550379,0.08
413,24,13,7,2003,43.373,7.895,-9,5,0.004,0.003,0.002,0.001,0.009,0.006,0,0.014,0.003,0.057,0.057,0.0239,0.0198,0.0134,0.04315,0.15758980301274625,0.38586326767091533,0.5378910776361528,2003-07-13,Jul,Summer,64.69434620550379,0.08
417,24,13,7,2003,43.369,7.902,1,100,0,0.021,0.025,0.001,0.023,0.003,0,0.001,0.009,0.075,0.075,0.0091,0.0335,0.0323,0.0939,0.415335463258786,0.5979765708200213,0.08221512247071353,2003-07-13,Jul,Summer,64.69434620550379,1.55
418,24,13,7,2003,43.369,7.902,1,70,0.012,0.063,0.063,0.008,0.082,0.01,0,0.015,0.076,0.305,0.305,0.085,0.1197,0.1003,0.34051000000000003,0.3210478400046988,0.5523479486652374,0.2205221579395612,2003-07-13,Jul,Summer,64.69434620550379,1.08
419,24,13,7,2003,43.369,7.902,1,50,0.032,0.105,0.058,0.019,0.501,0.034,0.009,0.059,0.186,0.911,0.911,0.2082,0.592,0.1107,1.04877,0.11434346901608551,0.8646414371120456,0.2073190499346854,2003-07-13,Jul,Summer,64.69434620550379,0.77
420,24,13,7,2003,43.369,7.902,1,40,0.026,0.071,0.035,0.009,0.314,0.026,0.005,0.051,0.092,0.573,0.573,0.1207,0.3764,0.0759,0.6671100000000001,0.11770172835064681,0.855271244622326,0.21059495435535366,2003-07-13,Jul,Summer,64.69434620550379,0.62
421,24,13,7,2003,43.369,7.902,1,30,0.018,0.039,0.017,0.004,0.138,0.02,0.003,0.029,0.037,0.31,0.31,0.0639,0.1955,0.0506,0.32114000000000004,0.13414710095285542,0.8175873450831412,0.21585601295385184,2003-07-13,Jul,Summer,64.69434620550379,0.46
422,24,13,7,2003,43.369,7.902,1,20,0.011,0.016,0.008,0.002,0.053,0.018,0.002,0.014,0.013,0.153,0.153,0.0305,0.0899,0.0325,0.13799,0.16377998405681574,0.7678092615406914,0.21820421769693454,2003-07-13,Jul,Summer,64.69434620550379,0.31
423,24,13,7,2003,43.369,7.902,1,10,0.005,0.01,0.005,0.002,0.031,0.011,0.001,0.014,0.008,0.091,0.091,0.0236,0.0509,0.0165,0.08878,0.1396710970939401,0.6962153638206803,0.30029285875197115,2003-07-13,Jul,Summer,64.69434620550379,0.15
424,24,13,7,2003,43.369,7.902,1,10,0.005,0.009,0.005,0.002,0.03,0.01,0.001,0.014,0.008,0.092,0.092,0.0243,0.0506,0.0171,0.08664,0.14312096029547555,0.6842105263157895,0.3077100646352724,2003-07-13,Jul,Summer,64.69434620550379,0.15
425,24,13,7,2003,43.369,7.902,1,10,0.005,0.009,0.005,0.002,0.031,0.011,0.001,0.015,0.008,0.094,0.094,0.0252,0.0518,0.0169,0.08927,0.13890444718270417,0.6809678503416601,0.3155595384787723,2003-07-13,Jul,Summer,64.69434620550379,0.15
426,24,13,7,2003,43.369,7.902,1,6,0.003,0.004,0.003,0.001,0.013,0.009,0.001,0.012,0.003,0.054,0.054,0.0179,0.0248,0.0113,0.051070000000000004,0.14568239671039748,0.5582533777168591,0.3953397297826512,2003-07-13,Jul,Summer,64.69434620550379,0.09
427,24,13,7,2003,43.369,7.902,1,6,0.003,0.004,0.003,0.001,0.013,0.009,0.001,0.011,0.004,0.053,0.053,0.0177,0.0242,0.0111,0.05025,0.1480597014925373,0.5673631840796018,0.38547263681592037,2003-07-13,Jul,Summer,64.69434620550379,0.09
428,24,13,7,2003,43.369,7.902,1,6,0.003,0.004,0.003,0.001,0.012,0.009,0.001,0.011,0.004,0.052,0.052,0.0179,0.0229,0.0112,0.04913,0.15143496845104826,0.5495623855078363,0.394260126195807,2003-07-13,Jul,Summer,64.69434620550379,0.09
432,24,13,7,2003,43.367,7.902,2,100,0,0.02,0.024,0.001,0.024,0.003,0,0,0.008,0.079,0.079,0.008,0.0373,0.0337,0.09024,0.4148936170212766,0.6276595744680852,0.061170212765957445,2003-07-13,Jul,Summer,64.69434620550379,1.55
433,24,13,7,2003,43.367,7.902,2,70,0.01,0.064,0.059,0.005,0.058,0.008,0.002,0.007,0.05,0.24,0.24,0.054,0.093,0.093,0.28615,0.35380045430718154,0.567744190110082,0.15750480517211252,2003-07-13,Jul,Summer,64.69434620550379,1.08
434,24,13,7,2003,43.367,7.902,2,55,0.018,0.085,0.064,0.008,0.136,0.013,0.004,0.031,0.08,0.446,0.446,0.112,0.2135,0.1205,0.4766300000000001,0.24421458993349135,0.6530432410884752,0.2140234563497891,2003-07-13,Jul,Summer,64.69434620550379,0.85
435,24,13,7,2003,43.367,7.902,2,40,0.039,0.071,0.036,0.007,0.248,0.027,0.005,0.048,0.07,0.536,0.536,0.1071,0.3278,0.1011,0.5870000000000001,0.15679727427597953,0.8022146507666098,0.20575809199318565,2003-07-13,Jul,Summer,64.69434620550379,0.62
436,24,13,7,2003,43.367,7.902,2,29,0.027,0.044,0.021,0.004,0.131,0.024,0.004,0.028,0.029,0.324,0.324,0.0567,0.1955,0.0718,0.33069000000000004,0.17418125737095164,0.7919501648069188,0.18836372433396834,2003-07-13,Jul,Summer,64.69434620550379,0.45
437,24,13,7,2003,43.367,7.902,2,20,0.012,0.017,0.009,0.002,0.057,0.017,0.002,0.015,0.013,0.159,0.159,0.0306,0.0936,0.0348,0.14748,0.17005695687550854,0.766273393002441,0.21440195280716026,2003-07-13,Jul,Summer,64.69434620550379,0.31
438,24,13,7,2003,43.367,7.902,2,9,0.003,0.004,0.003,0.001,0.012,0.007,0,0.014,0,0.047,0.047,0.0152,0.0211,0.0107,0.0461,0.1613882863340564,0.48156182212581344,0.4585683297180043,2003-07-13,Jul,Summer,64.69434620550379,0.14
439,24,13,7,2003,43.367,7.902,2,9,0.002,0.004,0.003,0.001,0.012,0.006,0,0.016,0.003,0.048,0.048,0.0199,0.0197,0.0084,0.05027000000000001,0.12969962204097868,0.4416152775014919,0.52178237517406,2003-07-13,Jul,Summer,64.69434620550379,0.14
440,24,13,7,2003,43.367,7.902,2,5,0.003,0.003,0.002,0,0.009,0.005,0.001,0.012,0,0.045,0.045,0.0153,0.0193,0.0104,0.041940000000000005,0.1402002861230329,0.5114449213161658,0.43204577968526464,2003-07-13,Jul,Summer,64.69434620550379,0.08
441,24,13,7,2003,43.367,7.902,2,5,0.003,0.003,0.003,0.001,0.01,0.006,0.001,0.012,0.002,0.045,0.045,0.0158,0.0184,0.0108,0.046000000000000006,0.1617391304347826,0.49913043478260866,0.4239130434782608,2003-07-13,Jul,Summer,64.69434620550379,0.08
442,24,13,7,2003,43.367,7.902,2,5,0.003,0.003,0.002,0.001,0.01,0.005,0.001,0.013,0,0.042,0.042,0.0144,0.0185,0.0091,0.04457,0.13192730536235137,0.5151447161768006,0.44043078303791783,2003-07-13,Jul,Summer,64.69434620550379,0.08
443,24,14,7,2003,43.369,7.897,3,100,0,0.013,0.012,0,0.01,0.002,0,0,0.003,0.042,0.042,0.0034,0.0195,0.0191,0.045250000000000005,0.4137016574585635,0.6267403314917126,0.04574585635359115,2003-07-14,Jul,Summer,60.50130983660643,1.65
444,24,14,7,2003,43.369,7.897,3,80,0,0.054,0.049,0.004,0.053,0.006,0.001,0.003,0.038,0.208,0.208,0.0433,0.0917,0.073,0.22643,0.3375877754714482,0.6178951552356137,0.13580355959899304,2003-07-14,Jul,Summer,60.50130983660643,1.32
445,24,14,7,2003,43.369,7.897,3,65,0.016,0.07,0.07,0.009,0.097,0.011,0.003,0.02,0.087,0.389,0.389,0.1088,0.1547,0.1255,0.40859,0.3032869135319024,0.568467167576299,0.22083261949631658,2003-07-14,Jul,Summer,60.50130983660643,1.07
446,24,14,7,2003,43.369,7.897,3,51,0.035,0.123,0.07,0.015,0.409,0.032,0.01,0.059,0.156,0.889,0.889,0.2002,0.5465,0.1423,0.96967,0.14582280569678346,0.815793001742861,0.20288345519609763,2003-07-14,Jul,Summer,60.50130983660643,0.84
447,24,14,7,2003,43.369,7.897,3,41,0.035,0.076,0.038,0.008,0.282,0.028,0.005,0.056,0.07,0.61,0.61,0.119,0.388,0.103,0.6416999999999999,0.14255882811282533,0.8217858812529218,0.20704378993299052,2003-07-14,Jul,Summer,60.50130983660643,0.68
448,24,14,7,2003,43.369,7.897,3,30,0.026,0.054,0.027,0.003,0.147,0.024,0.004,0.031,0.023,0.37,0.37,0.0555,0.2314,0.0831,0.36764,0.17963224893917962,0.8058154716570558,0.1704928734631705,2003-07-14,Jul,Summer,60.50130983660643,0.5
449,24,14,7,2003,43.369,7.897,3,21,0.016,0.029,0.013,0.003,0.09,0.019,0.003,0.02,0.017,0.233,0.233,0.0397,0.146,0.0473,0.22171,0.15786387623472106,0.8113301159171891,0.1891209237291958,2003-07-14,Jul,Summer,60.50130983660643,0.35
450,24,14,7,2003,43.369,7.897,3,10,0.005,0.008,0.006,0.002,0.024,0.011,0.001,0.015,0.005,0.085,0.085,0.0227,0.0428,0.0196,0.0799,0.1747183979974969,0.6157697121401753,0.3266583229036295,2003-07-14,Jul,Summer,60.50130983660643,0.17
451,24,14,7,2003,43.369,7.897,3,5,0.005,0.008,0.005,0.002,0.025,0.011,0.001,0.015,0.005,0.081,0.081,0.0216,0.0424,0.017,0.07946,0.15605336018122326,0.6381827334507929,0.3284671532846715,2003-07-14,Jul,Summer,60.50130983660643,0.08
452,24,14,7,2003,43.368,7.9,4,11,0.002,0.002,0.002,0,0.009,0.004,0.001,0.011,0.003,0.048,0.048,0.0194,0.0198,0.0088,0.040560000000000006,0.1222879684418146,0.5036982248520709,0.46055226824457585,2003-07-14,Jul,Summer,60.50130983660643,0.18
453,24,14,7,2003,43.368,7.9,4,11,0.002,0.004,0.003,0.001,0.014,0.009,0.001,0.013,0.003,0.057,0.057,0.0197,0.0275,0.0098,0.05278000000000001,0.12353164077302006,0.5687760515346721,0.41114058355437655,2003-07-14,Jul,Summer,60.50130983660643,0.18
454,24,14,7,2003,43.368,7.9,4,11,0.002,0.005,0.003,0.001,0.014,0.009,0.001,0.014,0.004,0.058,0.058,0.0216,0.027,0.0095,0.056,0.11642857142857142,0.5542857142857143,0.4267857142857142,2003-07-14,Jul,Summer,60.50130983660643,0.18
455,24,14,7,2003,43.368,7.9,4,5,0.003,0.004,0.003,0.001,0.014,0.009,0.001,0.014,0.004,0.062,0.062,0.0225,0.0277,0.0118,0.0559,0.1330948121645796,0.5370304114490161,0.4275491949910554,2003-07-14,Jul,Summer,60.50130983660643,0.08
456,24,14,7,2003,43.368,7.9,4,5,0.004,0.004,0.003,0.001,0.015,0.012,0.001,0.013,0.003,0.063,0.063,0.0198,0.0294,0.0138,0.05574,0.1499820595622533,0.5656620021528526,0.38930749910297807,2003-07-14,Jul,Summer,60.50130983660643,0.08
457,24,14,7,2003,43.368,7.9,4,5,0.004,0.004,0.003,0.001,0.016,0.012,0.001,0.014,0.004,0.065,0.065,0.0217,0.0301,0.0133,0.059059999999999994,0.14155096512021673,0.5594310870301389,0.40467321368100234,2003-07-14,Jul,Summer,60.50130983660643,0.08
462,24,15,7,2003,43.368,7.896,12,70,0.008,0.067,0.063,0.007,0.068,0.009,0.003,0.013,0.072,0.315,0.315,0.0894,0.1189,0.1067,0.33385000000000004,0.31642953422195597,0.55539913134641306,0.20760820727871795,2003-07-15,Jul,Summer,65.36034309099497,1.07
463,24,15,7,2003,43.368,7.896,12,50,0.038,0.11,0.057,0.011,0.458,0.035,0.008,0.074,0.13,0.889,0.889,0.1817,0.5825,0.1248,0.9888800000000001,0.12527303616212282,0.8516503519132756,0.20370520184451096,2003-07-15,Jul,Summer,65.36034309099497,0.76
464,24,15,7,2003,43.368,7.896,12,40,0.022,0.056,0.028,0.005,0.173,0.019,0.004,0.041,0.046,0.396,0.396,0.0821,0.243,0.0709,0.42765000000000003,0.14946802291593592,0.789313691102537,0.21898748976967145,2003-07-15,Jul,Summer,65.36034309099497,0.61
465,24,15,7,2003,43.368,7.896,12,30,0.016,0.028,0.013,0.003,0.075,0.015,0.003,0.02,0.016,0.212,0.212,0.0391,0.1251,0.0479,0.2032,0.172244094488189,0.7687499999999999,0.20295275590551182,2003-07-15,Jul,Summer,65.36034309099497,0.46
466,24,15,7,2003,43.368,7.896,12,20,0.009,0.013,0.007,0.002,0.037,0.011,0.002,0.009,0.009,0.119,0.119,0.0217,0.0681,0.0291,0.1033,0.18586640851887706,0.7621490803484995,0.19167473378509195,2003-07-15,Jul,Summer,65.36034309099497,0.31
467,24,15,7,2003,43.368,7.896,12,9,0.003,0.005,0.003,0.001,0.016,0.004,0.001,0.012,0.005,0.07,0.07,0.0231,0.0341,0.0127,0.05683,0.13091676931198312,0.5993313390814711,0.37955305296498326,2003-07-15,Jul,Summer,65.36034309099497,0.14
468,24,15,7,2003,43.368,7.896,12,9,0.004,0.007,0.004,0.001,0.021,0.007,0.001,0.012,0.004,0.077,0.077,0.02,0.0413,0.0157,0.06626,0.14971325083006343,0.6587684877754302,0.31512224569876246,2003-07-15,Jul,Summer,65.36034309099497,0.14
469,24,15,7,2003,43.368,7.896,12,9,0.005,0.007,0.004,0.001,0.022,0.007,0.001,0.013,0.005,0.08,0.08,0.0217,0.0414,0.0169,0.0705,0.15375886524822696,0.6405673758865249,0.3273758865248227,2003-07-15,Jul,Summer,65.36034309099497,0.14
470,24,15,7,2003,43.368,7.896,12,5,0.003,0.005,0.003,0.001,0.018,0.009,0.001,0.014,0.004,0.067,0.067,0.0217,0.034,0.0114,0.0614,0.12117263843648209,0.6039087947882736,0.3892508143322475,2003-07-15,Jul,Summer,65.36034309099497,0.08
471,24,15,7,2003,43.368,7.896,12,5,0.003,0.005,0.003,0.001,0.017,0.008,0,0.014,0.003,0.067,0.067,0.0215,0.0334,0.0121,0.054790000000000005,0.13579120277422888,0.561598831903632,0.42361744843949617,2003-07-15,Jul,Summer,65.36034309099497,0.08
472,24,15,7,2003,43.368,7.896,12,5,0.003,0.004,0.002,0.001,0.012,0.004,0,0.013,0.003,0.058,0.058,0.0217,0.0255,0.0108,0.0451,0.13037694013303772,0.49223946784922396,0.48115299334811523,2003-07-15,Jul,Summer,65.36034309099497,0.08
473,24,15,7,2003,43.368,7.9,13,11,0.003,0.004,0.003,0.001,0.013,0.008,0.001,0.012,0.003,0.054,0.054,0.0179,0.0248,0.0113,0.051070000000000004,0.14568239671039748,0.5582533777168591,0.3953397297826512,2003-07-15,Jul,Summer,65.36034309099497,0.17
474,24,15,7,2003,43.368,7.9,13,10,0.003,0.004,0.003,0.001,0.013,0.008,0.001,0.012,0.003,0.06,0.06,0.0199,0.0275,0.0126,0.051070000000000004,0.14568239671039748,0.5582533777168591,0.3953397297826512,2003-07-15,Jul,Summer,65.36034309099497,0.15
475,24,15,7,2003,43.368,7.9,13,10,0.003,0.004,0.003,0.001,0.014,0.009,0.001,0.012,0.003,0.056,0.056,0.018,0.0266,0.0114,0.05219,0.1425560452193907,0.575205978156735,0.38685571948649167,2003-07-15,Jul,Summer,65.36034309099497,0.15
476,24,15,7,2003,43.368,7.9,13,5,0.005,0.005,0.004,0.001,0.018,0.015,0.001,0.017,0.003,0.077,0.077,0.0245,0.0349,0.0176,0.06864,0.1579254079254079,0.5402097902097902,0.4041375291375291,2003-07-15,Jul,Summer,65.36034309099497,0.08
477,24,15,7,2003,43.368,7.9,13,5,0.006,0.005,0.004,0.001,0.018,0.016,0.001,0.018,0.003,0.075,0.075,0.024,0.0327,0.0183,0.07107000000000001,0.16547066272688898,0.5217391304347826,0.4115660616293794,2003-07-15,Jul,Summer,65.36034309099497,0.08
481,24,15,7,2003,43.368,7.901,14,99,0,0.013,0.015,0,0.012,0.002,0,0,0.005,0.051,0.051,0.0056,0.0219,0.0235,0.05355,0.4369747899159664,0.5859943977591036,0.06442577030812324,2003-07-15,Jul,Summer,65.36034309099497,1.51
482,24,15,7,2003,43.368,7.901,14,70,0.009,0.061,0.057,0.006,0.057,0.007,0.009,0,0.06,0.261,0.261,0.0626,0.1024,0.0961,0.30786,0.3157279282790879,0.6220035080880919,0.1344767101929448,2003-07-15,Jul,Summer,65.36034309099497,1.07
483,24,15,7,2003,43.368,7.901,14,50,0.029,0.108,0.07,0.011,0.404,0.03,0.008,0.055,0.11,0.764,0.764,0.1418,0.4973,0.1249,0.8958699999999999,0.15167379195642228,0.8467746436424929,0.17742529608090457,2003-07-15,Jul,Summer,65.36034309099497,0.76
484,24,15,7,2003,43.368,7.901,14,40,0.023,0.071,0.036,0.007,0.279,0.026,0.004,0.048,0.071,0.543,0.543,0.1062,0.3586,0.0782,0.60289,0.12824893429978934,0.8507522101875965,0.20147954021463282,2003-07-15,Jul,Summer,65.36034309099497,0.61
485,24,15,7,2003,43.368,7.901,14,30,0.018,0.037,0.019,0.003,0.116,0.019,0.003,0.023,0.023,0.271,0.271,0.0453,0.1707,0.055,0.27886,0.16567453202323745,0.8151043534390017,0.1814530588825934,2003-07-15,Jul,Summer,65.36034309099497,0.46
486,24,15,7,2003,43.368,7.901,14,20,0.01,0.015,0.008,0.002,0.049,0.014,0.002,0.011,0.01,0.14,0.14,0.0241,0.0846,0.0313,0.12497000000000001,0.1734816355925422,0.7913099143794511,0.18812515003600863,2003-07-15,Jul,Summer,65.36034309099497,0.31
487,24,15,7,2003,43.368,7.901,14,10,0.005,0.008,0.006,0.001,0.029,0.01,0.001,0.015,0.006,0.091,0.091,0.0231,0.049,0.0189,0.08619,0.16196774567815292,0.6584290520942104,0.3108249216846502,2003-07-15,Jul,Summer,65.36034309099497,0.15
488,24,15,7,2003,43.368,7.901,14,10,0.005,0.009,0.006,0.001,0.029,0.011,0.001,0.014,0.006,0.093,0.093,0.0227,0.0509,0.0194,0.0857,0.16289381563593933,0.674095682613769,0.29498249708284713,2003-07-15,Jul,Summer,65.36034309099497,0.15
489,24,15,7,2003,43.368,7.901,14,10,0.004,0.007,0.005,0.001,0.025,0.007,0,0.013,0.006,0.087,0.087,0.0234,0.0464,0.0172,0.07039000000000001,0.16309134820286972,0.637732632476204,0.33769001278590705,2003-07-15,Jul,Summer,65.36034309099497,0.15
490,24,15,7,2003,43.368,7.901,14,5,0.004,0.004,0.004,0.001,0.017,0.009,0.001,0.013,0.003,0.067,0.067,0.0194,0.0322,0.0154,0.05954000000000001,0.1666106818945247,0.5802821632515954,0.36446086664427263,2003-07-15,Jul,Summer,65.36034309099497,0.08
491,24,15,7,2003,43.368,7.901,14,5,0.004,0.005,0.004,0.001,0.017,0.01,0.001,0.014,0.004,0.067,0.067,0.021,0.0313,0.0147,0.06276000000000001,0.15806246016571066,0.5667622689611217,0.38081580624601646,2003-07-15,Jul,Summer,65.36034309099497,0.08
492,24,15,7,2003,43.368,7.901,14,5,0.003,0.004,0.003,0.001,0.013,0.006,0.001,0.013,0.003,0.063,0.063,0.0217,0.0283,0.0129,0.05258,0.1414986686953214,0.5422213769494103,0.41270445036135406,2003-07-15,Jul,Summer,65.36034309099497,0.08
496,26,23,9,2003,43.369,7.902,1,101,0,0.036,0.023,0.001,0.028,0.003,0,0,0.028,0.098,0.107,0.0278,0.0473,0.0319,0.12328,0.291044776119403,0.6408176508760544,0.15671641791044777,2003-09-23,Sep,Fall,70.87076959333298,1.43
